ensembl_gene_id	miRNA_ID	MI
NODAL	hsa-mir-5691	0.0713464
SDHAF1	hsa-mir-6805	0.0713463
TTC23L	hsa-mir-543	0.0713456
DDHD1	hsa-mir-1254-2	0.0713439
CCL24	hsa-mir-1287	0.0713429
SMG6	hsa-mir-4726	0.0713426
SAP30BP	hsa-mir-99a	0.0713425
HOXB9	hsa-mir-543	0.0713424
EXOSC7	hsa-let-7g	0.0713424
APOO	hsa-mir-362	0.0713414
ASTN1	hsa-mir-632	0.0713401
TRPM6	hsa-mir-3913-2	0.0713398
INPP5A	hsa-mir-200a	0.0713391
GABPB1	hsa-mir-579	0.0713383
COLEC10	hsa-mir-580	0.0713374
COL18A1	hsa-mir-6516	0.0713364
DENND4A	hsa-mir-4714	0.0713364
TRIM6	hsa-mir-1277	0.0713364
EEPD1	hsa-mir-548f-1	0.0713359
CCDC50	hsa-mir-551b	0.0713341
ZNF780B	hsa-mir-548d-1	0.0713327
GIMAP1	hsa-mir-584	0.0713315
NLRC4	hsa-mir-191	0.0713315
LDLR	hsa-mir-3176	0.071331
ADPRS	hsa-mir-1288	0.0713308
LYRM4	hsa-mir-494	0.0713302
ENTPD4	hsa-mir-410	0.0713296
EIF4EBP2	hsa-mir-486-2	0.0713287
MFNG	hsa-mir-27b	0.0713267
ZNF287	hsa-mir-511	0.0713257
SSR4	hsa-mir-99b	0.0713248
SNX7	hsa-mir-99b	0.0713246
MORC2	hsa-mir-1306	0.0713245
GCKR	hsa-mir-27b	0.0713242
ZNF587	hsa-mir-382	0.0713237
TTC17	hsa-mir-210	0.0713224
PTCHD1	hsa-mir-4668	0.071322
TEX36	hsa-mir-1227	0.0713216
ANKRD17	hsa-mir-486-1	0.0713212
GPR61	hsa-mir-196a-2	0.0713204
DHX16	hsa-mir-1226	0.0713201
PLPPR3	hsa-mir-323b	0.0713199
CASTOR1	hsa-mir-3653	0.0713183
ATP5PB	hsa-mir-197	0.0713171
NIPSNAP3B	hsa-mir-6739	0.0713169
RTL8A	hsa-mir-3140	0.0713159
CPNE4	hsa-mir-3064	0.0713153
PILRB	hsa-mir-195	0.0713147
C6orf141	hsa-mir-26b	0.0713144
MARVELD3	hsa-mir-6728	0.0713144
PAK1	hsa-mir-6854	0.0713124
CORO2A	hsa-mir-552	0.0713122
MPV17L2	hsa-mir-3652	0.0713121
DARS1	hsa-mir-5581	0.071312
ASCL2	hsa-mir-100	0.0713112
FAM131B	hsa-mir-552	0.0713111
GPAT4	hsa-mir-744	0.0713111
CRIM1	hsa-mir-10b	0.0713099
KAT6A	hsa-mir-574	0.0713083
NBPF14	hsa-mir-1287	0.0713082
TGIF2	hsa-mir-203a	0.0713082
NR2F2	hsa-mir-190b	0.071308
TRAPPC14	hsa-mir-106b	0.0713069
ACY3	hsa-mir-6821	0.0713062
LACTB2	hsa-mir-139	0.0713053
ANXA9	hsa-mir-34a	0.0713027
NTNG2	hsa-mir-4420	0.0713023
SUPT6H	hsa-mir-423	0.0713003
C12orf4	hsa-mir-24-1	0.0712937
PSME1	hsa-mir-7706	0.0712912
PTBP2	hsa-mir-6508	0.0712895
TTPAL	hsa-mir-26b	0.0712892
PPIAL4E	hsa-let-7b	0.0712887
NEU1	hsa-mir-19a	0.071285
MPP4	hsa-mir-548k	0.0712848
XAB2	hsa-mir-532	0.0712848
ZDHHC24	hsa-mir-194-2	0.0712839
HELZ	hsa-mir-199a-2	0.071283
ADAMDEC1	hsa-mir-337	0.071283
IQCD	hsa-mir-1245a	0.0712812
BFSP2	hsa-mir-424	0.0712809
RXRG	hsa-mir-486-1	0.0712802
NOC2L	hsa-mir-151b	0.0712797
XCL2	hsa-mir-3174	0.0712797
NUCKS1	hsa-mir-425	0.0712785
GGPS1	hsa-mir-4699	0.0712783
KIF12	hsa-mir-4748	0.0712783
CTDP1	hsa-let-7b	0.0712782
SEC16A	hsa-mir-6798	0.0712773
SRPK2	hsa-mir-548au	0.0712769
PTPN7	hsa-mir-6718	0.0712761
GPC3	hsa-mir-30c-1	0.0712752
KSR1	hsa-mir-1260b	0.0712744
SNRPB	hsa-mir-1292	0.0712743
FBXO24	hsa-mir-9-3	0.0712737
UACA	hsa-mir-376a-1	0.0712723
RABAC1	hsa-mir-5698	0.0712716
FAM13C	hsa-mir-1910	0.0712692
BCO2	hsa-mir-203a	0.0712688
ALKBH8	hsa-mir-218-2	0.0712684
FGF16	hsa-mir-192	0.0712683
LRRN4	hsa-mir-203a	0.0712681
PRPF6	hsa-mir-134	0.0712662
DMAC2L	hsa-mir-3677	0.0712627
SMC3	hsa-mir-548o-2	0.0712626
SPDYC	hsa-mir-1185-1	0.0712618
MAPK10	hsa-mir-508	0.0712607
FOXP2	hsa-mir-6741	0.071259
OTP	hsa-mir-598	0.0712575
LSM14A	hsa-mir-509-2	0.0712573
HSPBAP1	hsa-mir-301a	0.0712548
PA2G4	hsa-mir-181c	0.071253
MYH8	hsa-mir-4651	0.0712519
HOXA3	hsa-mir-561	0.0712514
TNC	hsa-mir-891a	0.0712498
GALNT18	hsa-mir-146b	0.071248
ZNF569	hsa-mir-17	0.071247
DUSP2	hsa-mir-1914	0.0712464
TSHR	hsa-mir-532	0.0712455
HCAR1	hsa-mir-552	0.0712445
YTHDC2	hsa-mir-552	0.071243
NAT8	hsa-mir-20a	0.0712427
NUDT21	hsa-mir-219b	0.071242
CCDC168	hsa-mir-6514	0.0712416
PGM1	hsa-mir-548f-1	0.0712406
DNAJB14	hsa-mir-449b	0.0712403
ABHD14B	hsa-mir-3613	0.0712403
ING5	hsa-mir-16-1	0.0712391
PTCHD4	hsa-mir-200c	0.071239
SLC30A4	hsa-mir-3176	0.0712376
ZNF300	hsa-mir-509-1	0.0712372
MUC2	hsa-mir-5684	0.0712359
RALGPS1	hsa-mir-4793	0.071233
SLC26A3	hsa-mir-6716	0.0712325
WNK3	hsa-mir-5004	0.0712312
FBXO47	hsa-mir-193a	0.0712309
TRMT10C	hsa-mir-9-1	0.0712309
PRPSAP2	hsa-mir-767	0.0712306
HEY1	hsa-mir-199b	0.0712292
SLC22A17	hsa-mir-545	0.0712279
BMPR1A	hsa-mir-639	0.0712252
CCL3L1	hsa-mir-500a	0.071225
FBXW12	hsa-mir-190b	0.0712228
CLBA1	hsa-mir-665	0.0712221
CCNG2	hsa-mir-3190	0.0712187
SLC7A8	hsa-mir-28	0.0712181
SEC14L6	hsa-mir-339	0.0712174
COL11A2	hsa-mir-3136	0.071217
TXLNB	hsa-mir-125a	0.0712167
DCUN1D4	hsa-mir-324	0.071216
EPB41L2	hsa-mir-550a-3	0.071214
IGBP1	hsa-mir-1277	0.0712137
WDR93	hsa-mir-6506	0.0712134
B3GALT2	hsa-mir-3176	0.0712127
PSMA5	hsa-mir-197	0.0712123
MEF2D	hsa-mir-339	0.0712117
ARL17B	hsa-mir-6798	0.0712113
VBP1	hsa-mir-505	0.0712105
ZBTB43	hsa-mir-6781	0.0712041
VWA8	hsa-mir-1229	0.0712026
ZNF333	hsa-mir-128-1	0.0712025
PLPPR3	hsa-mir-105-2	0.0712015
VPS26C	hsa-mir-664a	0.0712012
KCNK17	hsa-mir-423	0.0711984
NINL	hsa-mir-103a-1	0.0711979
ARID1A	hsa-mir-146a	0.0711938
H2AC8	hsa-mir-361	0.0711917
TMEM221	hsa-mir-3653	0.0711908
PODN	hsa-mir-1288	0.0711905
SNAP25	hsa-mir-579	0.0711887
LYST	hsa-mir-3127	0.0711879
KISS1R	hsa-mir-3622b	0.0711878
CMTR2	hsa-mir-1292	0.0711877
SLC25A15	hsa-mir-491	0.0711863
TMEM123	hsa-mir-224	0.0711855
SPTB	hsa-mir-5002	0.0711836
SEMA6C	hsa-mir-1254-1	0.0711825
GPRIN1	hsa-mir-139	0.0711821
ZNF532	hsa-mir-5000	0.0711817
DLK2	hsa-mir-193a	0.0711805
PRICKLE2	hsa-mir-605	0.0711772
TRPC5	hsa-mir-501	0.071177
SLC4A8	hsa-mir-188	0.0711761
CCT8	hsa-mir-4645	0.0711759
BRCC3	hsa-mir-3617	0.0711754
KRT3	hsa-mir-3619	0.0711751
IQCN	hsa-mir-194-2	0.0711743
NASP	hsa-mir-454	0.0711742
CD163L1	hsa-mir-7854	0.0711732
KLHL8	hsa-mir-6788	0.0711732
GPR84	hsa-mir-1296	0.0711717
GEMIN7	hsa-mir-3655	0.0711702
DTD2	hsa-mir-3130-2	0.0711701
PRRT4	hsa-mir-181a-1	0.0711697
NTN5	hsa-mir-6798	0.071169
MUC6	hsa-mir-16-2	0.0711682
EDN1	hsa-mir-3126	0.0711676
TAS2R42	hsa-mir-6508	0.0711668
LBH	hsa-let-7g	0.0711645
CYB5D1	hsa-mir-1296	0.0711645
ZSCAN26	hsa-mir-128-1	0.0711629
MINDY3	hsa-mir-151b	0.0711624
NAPB	hsa-mir-4733	0.071162
ATG4A	hsa-mir-20a	0.0711595
PRODH	hsa-mir-1247	0.071159
CSAD	hsa-mir-6802	0.0711564
EPS15L1	hsa-mir-155	0.0711538
HSF1	hsa-mir-151a	0.0711529
MRPL22	hsa-mir-19a	0.0711525
FAM241A	hsa-mir-34b	0.0711522
PEPD	hsa-mir-365a	0.0711513
PAPOLG	hsa-mir-191	0.0711512
RGS13	hsa-mir-4746	0.0711507
MRPL47	hsa-mir-493	0.0711501
DHRS13	hsa-mir-4523	0.0711495
TUBD1	hsa-mir-199b	0.0711492
ACER3	hsa-mir-548d-2	0.0711492
REEP4	hsa-mir-183	0.0711491
MSMB	hsa-mir-589	0.0711473
GRAMD2B	hsa-mir-17	0.0711468
RFX5	hsa-mir-15a	0.0711463
C15orf62	hsa-mir-629	0.0711458
CNTD1	hsa-mir-101-2	0.0711458
RTN4IP1	hsa-mir-150	0.0711452
NHEJ1	hsa-mir-345	0.0711451
SHTN1	hsa-mir-3615	0.0711449
APLNR	hsa-mir-5581	0.071144
CAPZA1	hsa-mir-660	0.0711434
GRHL2	hsa-mir-3682	0.071143
XIRP1	hsa-mir-3173	0.071142
DUSP29	hsa-mir-197	0.0711377
BAG4	hsa-mir-5703	0.0711355
H3C8	hsa-mir-23a	0.0711347
GNA12	hsa-mir-136	0.0711337
NSUN4	hsa-mir-153-1	0.0711318
GNPDA1	hsa-mir-6844	0.0711318
SMAD2	hsa-mir-576	0.0711314
PURA	hsa-mir-589	0.0711311
MOB1A	hsa-mir-16-2	0.0711308
MRPL51	hsa-mir-1247	0.0711291
DNASE2B	hsa-mir-6834	0.0711288
ZMAT4	hsa-mir-5703	0.0711285
RHO	hsa-mir-4662a	0.0711282
LRP3	hsa-mir-3178	0.0711268
PTGDR2	hsa-mir-26b	0.0711237
ARHGAP1	hsa-mir-210	0.0711235
TRAPPC10	hsa-mir-5187	0.0711235
RBMX2	hsa-mir-548q	0.0711233
PTCD1	hsa-mir-150	0.0711224
TM4SF18	hsa-mir-6510	0.0711189
PRCP	hsa-mir-3074	0.0711181
OR7C1	hsa-mir-1291	0.0711167
SV2A	hsa-mir-3936	0.0711162
ANXA11	hsa-mir-551b	0.0711142
CARNMT1	hsa-mir-130b	0.0711116
MOV10	hsa-mir-136	0.0711111
MARCHF1	hsa-mir-937	0.0711107
USP27X	hsa-mir-4787	0.0711075
GPR78	hsa-mir-4523	0.0711066
CLEC2B	hsa-mir-1237	0.0711055
ZNF384	hsa-mir-101-1	0.0711032
NSUN7	hsa-mir-199a-2	0.0711013
ZRANB2	hsa-mir-362	0.071101
NIBAN3	hsa-mir-6087	0.0711007
SF3B6	hsa-mir-4741	0.0711
GALNT17	hsa-mir-551b	0.0710999
SF3A1	hsa-mir-181d	0.0710982
ARL14EP	hsa-mir-26b	0.071097
CFAP298-TCP10L	hsa-mir-629	0.0710956
SETDB2	hsa-mir-4444-1	0.0710952
RHOD	hsa-mir-4658	0.071094
IGSF9B	hsa-mir-1181	0.0710939
TTC36	hsa-mir-34c	0.0710935
POLR1C	hsa-mir-653	0.0710935
NMD3	hsa-mir-194-1	0.0710933
LIPK	hsa-mir-431	0.0710932
TGFB3	hsa-mir-664b	0.0710932
RITA1	hsa-mir-4714	0.0710925
SEMA4B	hsa-mir-27a	0.0710919
ARID1A	hsa-mir-5684	0.0710914
SMARCAL1	hsa-mir-3191	0.07109
SLC48A1	hsa-mir-374a	0.0710894
PDZD11	hsa-mir-4784	0.0710886
RNF114	hsa-mir-4755	0.0710874
CPOX	hsa-mir-4724	0.0710874
DPRX	hsa-mir-132	0.0710872
NEBL	hsa-mir-34a	0.0710866
ZNF836	hsa-mir-181a-1	0.0710865
EIF5	hsa-mir-5703	0.0710865
IDS	hsa-mir-664b	0.0710864
CACNA1B	hsa-mir-5582	0.0710855
SLC25A51	hsa-mir-551b	0.0710838
POF1B	hsa-mir-581	0.0710831
CDKL3	hsa-mir-3913-2	0.0710828
QKI	hsa-mir-496	0.0710821
PPIF	hsa-mir-891a	0.071082
ARPP19	hsa-mir-4802	0.0710812
DDO	hsa-mir-3198-2	0.0710774
CHD8	hsa-mir-99b	0.0710771
SYT9	hsa-mir-582	0.071077
NAA38	hsa-mir-431	0.0710769
PCDHGA7	hsa-mir-99a	0.0710754
SMTN	hsa-mir-365a	0.071075
ARL3	hsa-mir-30c-1	0.0710745
PPEF2	hsa-mir-196a-1	0.0710744
IL17RA	hsa-mir-6788	0.0710738
PCDHA5	hsa-mir-191	0.0710737
SRGAP2	hsa-mir-33b	0.0710725
NUMBL	hsa-mir-4668	0.0710713
LY6G5C	hsa-mir-582	0.0710706
LINGO2	hsa-mir-1228	0.0710704
PHF7	hsa-mir-425	0.0710684
NNAT	hsa-mir-27a	0.0710679
UGT2B11	hsa-mir-1260b	0.0710677
RCAN3	hsa-mir-6871	0.0710675
ERFL	hsa-mir-451a	0.0710663
IWS1	hsa-mir-494	0.0710663
MRPS28	hsa-mir-3934	0.0710659
PRDX3	hsa-mir-6511b-1	0.0710653
B3GNT8	hsa-mir-551b	0.0710646
FBXL18	hsa-mir-671	0.071064
CSMD1	hsa-mir-4525	0.0710636
PDAP1	hsa-mir-93	0.0710635
NDUFS6	hsa-mir-374c	0.0710612
PDP1	hsa-mir-548d-1	0.0710606
AMIGO1	hsa-mir-3942	0.071059
FOXI1	hsa-mir-629	0.0710588
ZNF474	hsa-mir-3617	0.0710588
PTGES2	hsa-mir-590	0.071058
DENR	hsa-mir-320d-1	0.0710568
DOCK3	hsa-mir-219a-1	0.0710562
ARL8A	hsa-mir-30e	0.0710558
FASLG	hsa-mir-155	0.0710549
FYB1	hsa-mir-3682	0.0710536
CDCA4	hsa-mir-4699	0.0710527
DHX30	hsa-mir-5008	0.0710524
OR14K1	hsa-mir-664a	0.071051
NUMBL	hsa-mir-365b	0.0710508
WDTC1	hsa-mir-186	0.0710478
PNMA5	hsa-mir-27b	0.0710475
ERLEC1	hsa-mir-665	0.0710475
SH3GL3	hsa-mir-106b	0.0710468
MARK3	hsa-mir-5187	0.0710455
TNFRSF1B	hsa-mir-3178	0.0710443
DHX57	hsa-mir-4326	0.0710437
PNN	hsa-mir-7-3	0.0710437
KEL	hsa-mir-6802	0.0710434
MRPL37	hsa-mir-153-1	0.0710432
WAPL	hsa-let-7f-2	0.0710419
MMP24OS	hsa-mir-5694	0.0710387
HRK	hsa-mir-141	0.0710377
SPDYE3	hsa-let-7a-1	0.0710367
TOMM70	hsa-mir-4661	0.0710367
ARHGAP39	hsa-mir-766	0.0710367
PCDHGB3	hsa-mir-330	0.071036
TIPRL	hsa-mir-454	0.0710341
C1orf21	hsa-mir-548d-1	0.0710332
CCDC38	hsa-mir-539	0.0710322
REXO4	hsa-mir-548d-1	0.0710322
HNRNPA3	hsa-mir-3667	0.071032
HNRNPA1L2	hsa-mir-16-1	0.0710318
AMOTL1	hsa-mir-7854	0.0710317
SH2D1A	hsa-mir-194-2	0.0710314
SLC9A6	hsa-mir-149	0.07103
C19orf44	hsa-mir-6798	0.0710297
PPP1R12B	hsa-mir-372	0.0710293
CEP78	hsa-mir-32	0.071029
CYBRD1	hsa-mir-7854	0.0710288
ZNF780A	hsa-mir-548f-1	0.0710287
FAM111A	hsa-mir-4523	0.0710286
MYH3	hsa-mir-4651	0.0710285
PPP3CA	hsa-mir-3622b	0.0710281
KLHL2	hsa-mir-5000	0.0710281
TCAF2	hsa-mir-136	0.0710279
UPRT	hsa-mir-296	0.0710271
KCND2	hsa-mir-652	0.0710244
EPPIN	hsa-mir-5699	0.0710235
WDR27	hsa-mir-1247	0.0710231
EIF2B1	hsa-mir-10a	0.0710215
SHLD1	hsa-mir-203a	0.0710214
ETF1	hsa-mir-181a-2	0.0710202
LDB3	hsa-mir-103a-1	0.0710199
G6PC3	hsa-mir-106b	0.0710181
ARG2	hsa-mir-539	0.0710175
PSMB5	hsa-mir-6818	0.0710168
CHMP1A	hsa-mir-328	0.0710162
CCDC166	hsa-mir-6844	0.0710161
NKAIN2	hsa-mir-4419b	0.0710159
PGM3	hsa-mir-3140	0.0710155
SV2A	hsa-mir-29b-1	0.0710154
PBK	hsa-mir-99b	0.0710148
KCNJ2	hsa-mir-181c	0.071014
ATP6V1C2	hsa-mir-889	0.0710138
WDR36	hsa-mir-885	0.0710132
NISCH	hsa-mir-362	0.071013
SLC6A16	hsa-mir-495	0.071011
NDFIP2	hsa-mir-454	0.0710102
SPRED2	hsa-mir-4665	0.0710076
CACNA1G	hsa-mir-556	0.0710069
ZNF879	hsa-mir-3909	0.0710068
SLN	hsa-mir-103a-1	0.0710065
TOMM22	hsa-mir-4640	0.0710054
TMEM120B	hsa-mir-548k	0.0710051
HJV	hsa-mir-7110	0.0710051
TSSC4	hsa-mir-26a-2	0.0710043
SPTLC1	hsa-mir-26a-2	0.0710006
CSRNP1	hsa-mir-548f-1	0.0709983
UGGT2	hsa-mir-19b-1	0.0709977
SLC44A4	hsa-mir-433	0.0709973
TCAP	hsa-mir-429	0.0709971
DIRAS3	hsa-mir-19b-2	0.0709971
BFSP1	hsa-mir-545	0.0709967
H4C8	hsa-mir-6514	0.0709966
CHCHD2	hsa-mir-190b	0.0709957
LIX1L	hsa-mir-433	0.0709951
LGSN	hsa-mir-23c	0.0709949
ECT2L	hsa-mir-1254-2	0.070994
ERICH1	hsa-mir-576	0.0709914
ERMARD	hsa-mir-615	0.0709909
SNN	hsa-mir-4773-2	0.0709904
ATF6B	hsa-mir-365b	0.0709892
ABI3BP	hsa-mir-3677	0.0709868
TUBB3	hsa-mir-148a	0.0709867
ARL14	hsa-mir-4662a	0.0709855
TNFRSF13C	hsa-mir-424	0.0709853
EEF1D	hsa-mir-370	0.0709831
SV2A	hsa-mir-655	0.0709817
TENM1	hsa-mir-581	0.0709815
DLGAP3	hsa-mir-382	0.0709814
SLC25A6	hsa-mir-6758	0.0709806
KLLN	hsa-mir-3605	0.0709802
SNAI2	hsa-mir-3936	0.0709798
JAZF1	hsa-mir-577	0.0709752
LGMN	hsa-mir-3173	0.0709737
DPH2	hsa-mir-190b	0.0709736
TECTA	hsa-mir-3928	0.070973
NUDT12	hsa-mir-449b	0.0709716
DQX1	hsa-let-7a-3	0.0709703
PPP1R11	hsa-mir-6513	0.0709698
CHRNA9	hsa-mir-21	0.0709691
PLCH1	hsa-mir-5698	0.070968
TBC1D5	hsa-mir-3934	0.0709653
C17orf107	hsa-mir-584	0.0709651
BCL2A1	hsa-mir-6854	0.0709637
SEC24A	hsa-mir-181a-2	0.0709636
SRARP	hsa-mir-4435-1	0.0709633
SELENOI	hsa-mir-99a	0.0709631
TMEM221	hsa-mir-181d	0.0709629
CBLC	hsa-mir-296	0.0709618
HDHD5	hsa-mir-5092	0.0709612
HOXC12	hsa-mir-3065	0.0709598
ZNF638	hsa-mir-1915	0.070959
IGF2BP1	hsa-mir-5582	0.0709565
CRY2	hsa-mir-210	0.0709563
F3	hsa-mir-378c	0.0709562
METTL15	hsa-mir-210	0.0709548
ERCC2	hsa-mir-195	0.0709542
PSME2	hsa-mir-299	0.0709506
SPPL2B	hsa-mir-452	0.0709465
PYCR3	hsa-mir-328	0.0709463
RDH5	hsa-mir-135b	0.0709456
CPT2	hsa-mir-1301	0.0709429
FKBP7	hsa-mir-196a-1	0.0709415
NUTM2A	hsa-mir-581	0.0709408
CPSF3	hsa-mir-141	0.0709398
CACNA2D3	hsa-mir-1976	0.0709387
ASAH1	hsa-mir-518e	0.0709387
SAR1A	hsa-mir-2115	0.0709385
RNF227	hsa-mir-324	0.0709383
PAX7	hsa-mir-450a-2	0.0709376
PNMA6A	hsa-mir-509-2	0.0709375
RAB28	hsa-mir-1343	0.0709375
PLEKHJ1	hsa-mir-4668	0.0709369
KHNYN	hsa-mir-4784	0.0709368
GTF3C2	hsa-mir-545	0.0709365
HPS1	hsa-mir-33a	0.0709354
CNTNAP1	hsa-mir-153-2	0.0709344
UTP15	hsa-mir-9-1	0.0709341
ZSCAN16	hsa-mir-21	0.070934
HSF1	hsa-mir-6761	0.0709325
RPL7L1	hsa-mir-653	0.070932
CBR4	hsa-mir-4651	0.070932
GNA12	hsa-mir-339	0.0709312
DKK3	hsa-mir-4638	0.0709306
CBWD5	hsa-mir-24-1	0.0709296
CNTN6	hsa-mir-598	0.0709279
MKNK2	hsa-mir-6737	0.0709278
IER5	hsa-mir-6805	0.0709268
PLCXD2	hsa-mir-639	0.070922
FAM131B	hsa-mir-1306	0.0709209
SPRYD3	hsa-mir-16-2	0.0709205
ANKEF1	hsa-mir-1269a	0.0709199
UCP2	hsa-mir-3690-1	0.070919
SPIC	hsa-mir-1237	0.070918
NKX3-1	hsa-mir-3920	0.0709161
NDUFB9	hsa-mir-548f-1	0.0709158
WASHC1	hsa-mir-181a-1	0.0709154
OVCH2	hsa-mir-628	0.0709152
KCNJ3	hsa-mir-4662a	0.070915
RBSN	hsa-mir-105-2	0.0709147
RFC2	hsa-mir-25	0.0709146
C21orf58	hsa-mir-193b	0.0709143
SH3PXD2B	hsa-mir-518b	0.0709139
TBC1D24	hsa-mir-499a	0.0709139
ADIPOQ	hsa-mir-222	0.0709128
RRAS	hsa-mir-181b-2	0.0709121
PLPPR3	hsa-mir-6511b-2	0.0709113
LRCH1	hsa-mir-1270	0.0709095
ABCA10	hsa-mir-4522	0.0709094
CSTF2	hsa-mir-361	0.0709067
OSBPL2	hsa-mir-375	0.0709065
CYP26A1	hsa-mir-125b-1	0.0709063
HOXA5	hsa-mir-196b	0.0709052
CERS1	hsa-mir-466	0.0709049
PLPBP	hsa-mir-103a-1	0.0709039
EFCAB2	hsa-mir-217	0.0709034
GUCY2D	hsa-mir-130a	0.0709016
FSTL4	hsa-mir-323a	0.0709008
ADSS1	hsa-mir-429	0.0709005
AOPEP	hsa-mir-889	0.0709005
ZNF223	hsa-mir-590	0.0709002
STMN1	hsa-mir-654	0.0709001
CHERP	hsa-let-7f-1	0.0709001
PEX2	hsa-mir-6516	0.0708999
CHRNG	hsa-mir-4435-1	0.0708993
EEA1	hsa-mir-4636	0.0708974
HSPE1-MOB4	hsa-mir-935	0.0708973
CDK8	hsa-mir-221	0.0708971
ACOT9	hsa-mir-6802	0.0708953
ZNF607	hsa-mir-548o	0.0708946
POLE3	hsa-mir-6818	0.0708942
RTP4	hsa-mir-5187	0.0708931
DDX58	hsa-mir-423	0.0708931
WAPL	hsa-let-7f-1	0.0708931
ATRIP	hsa-mir-105-1	0.0708929
CRTAM	hsa-mir-548k	0.0708928
VTI1B	hsa-mir-28	0.0708918
DNAJC25-GNG10	hsa-mir-26b	0.0708907
SMG9	hsa-mir-29a	0.0708903
DYNC2I1	hsa-let-7a-3	0.0708902
H4C11	hsa-mir-3926-1	0.0708889
LZTR1	hsa-mir-466	0.0708881
RPL4	hsa-mir-181a-2	0.0708879
DTD1	hsa-mir-376c	0.0708857
CASQ1	hsa-mir-509-2	0.0708839
C12orf4	hsa-mir-24-2	0.0708837
DOCK10	hsa-mir-454	0.0708832
PLEKHA1	hsa-mir-3152	0.070882
SLMAP	hsa-mir-320d-1	0.0708815
UBQLNL	hsa-mir-486-2	0.0708811
ARHGAP31	hsa-mir-4782	0.070881
SELENOW	hsa-mir-330	0.0708807
ACKR2	hsa-mir-5694	0.0708802
DHRS12	hsa-mir-187	0.0708795
FAM107A	hsa-mir-509-1	0.0708791
RECK	hsa-let-7e	0.070879
TRMT6	hsa-mir-9-1	0.0708789
NUDC	hsa-mir-1260b	0.0708775
TMCO3	hsa-mir-183	0.0708767
LNX1	hsa-mir-542	0.0708741
CYGB	hsa-mir-33b	0.0708729
SPATA46	hsa-mir-101-2	0.0708719
ABLIM2	hsa-mir-4733	0.0708716
SYNC	hsa-mir-2115	0.0708709
TMEM52B	hsa-mir-3614	0.0708707
ZHX1-C8orf76	hsa-mir-5703	0.0708704
XYLT2	hsa-mir-6834	0.0708704
UHRF1	hsa-mir-378c	0.0708684
C1orf94	hsa-mir-548o-2	0.0708684
GSK3A	hsa-mir-636	0.0708657
IL2RG	hsa-mir-652	0.0708655
UHRF1BP1L	hsa-mir-101-1	0.0708616
CCL5	hsa-mir-6718	0.0708605
FAM107B	hsa-mir-4782	0.0708589
RBPJL	hsa-mir-4666a	0.0708565
C14orf119	hsa-mir-4742	0.0708542
SLC20A2	hsa-mir-105-2	0.0708533
LRPAP1	hsa-mir-6818	0.0708533
SKIDA1	hsa-mir-1915	0.0708525
NFX1	hsa-mir-218-1	0.0708524
RIPPLY2	hsa-mir-1237	0.0708515
GLIPR2	hsa-mir-32	0.0708511
SRGAP2B	hsa-mir-202	0.070851
TEX261	hsa-mir-6513	0.070851
CYP2A7	hsa-mir-767	0.0708478
ZNF98	hsa-mir-3942	0.0708472
DAPK1	hsa-mir-3653	0.0708468
ANKRD27	hsa-mir-1915	0.0708456
FBXO34	hsa-mir-377	0.0708454
LMTK3	hsa-mir-105-1	0.0708423
PRDM16	hsa-mir-942	0.070841
TREX2	hsa-mir-23a	0.0708407
MARCHF6	hsa-mir-132	0.0708404
FAM3B	hsa-mir-4662a	0.0708392
SLC34A2	hsa-mir-3190	0.0708379
DNMT1	hsa-mir-658	0.0708378
SF3A2	hsa-mir-4746	0.0708366
TAT	hsa-mir-3622b	0.0708365
PPP1R37	hsa-mir-509-3	0.0708365
AFMID	hsa-mir-449b	0.0708359
GLB1	hsa-mir-6718	0.0708358
CHRNA1	hsa-mir-196b	0.0708358
ZNF841	hsa-mir-4522	0.0708357
ISG20L2	hsa-mir-5000	0.0708355
C5orf63	hsa-mir-339	0.070834
TMEM223	hsa-mir-3613	0.0708332
RAP2C	hsa-mir-29a	0.0708329
MED7	hsa-mir-433	0.0708324
DHDDS	hsa-mir-1976	0.0708316
ZBTB42	hsa-mir-548q	0.0708314
DUOX1	hsa-mir-885	0.0708311
RIF1	hsa-mir-5008	0.0708308
RPS19	hsa-let-7c	0.0708294
AOPEP	hsa-mir-550a-1	0.0708289
ZCCHC4	hsa-mir-4525	0.0708286
ACTR3	hsa-mir-3178	0.0708274
CCDC71	hsa-mir-320b-2	0.0708273
RPS11	hsa-mir-1296	0.0708264
ABCA4	hsa-mir-632	0.070825
NFYA	hsa-mir-222	0.0708245
KCND3	hsa-mir-340	0.0708239
DCDC2B	hsa-mir-30c-2	0.0708231
AP5S1	hsa-mir-107	0.0708231
PPP3CB	hsa-mir-26a-2	0.0708216
TAF7	hsa-mir-135b	0.0708215
INO80C	hsa-mir-369	0.0708197
FANCI	hsa-mir-769	0.0708191
PRAP1	hsa-mir-580	0.0708189
THAP12	hsa-mir-584	0.0708181
TCERG1	hsa-let-7a-1	0.0708163
PCDHGA5	hsa-mir-331	0.0708162
FCGR3A	hsa-mir-3664	0.070816
UQCR10	hsa-mir-320c-2	0.0708159
SLC35F5	hsa-mir-4420	0.0708153
MRPL1	hsa-mir-152	0.0708147
CCDC17	hsa-mir-6739	0.0708144
AMD1	hsa-mir-598	0.0708136
