ensembl_gene_id	miRNA_ID	MI
RCOR2	hsa-mir-191	0.0802062
LRRC58	hsa-mir-937	0.0802062
CNOT6	hsa-mir-1229	0.0802057
JOSD1	hsa-mir-1248	0.0802052
ATG14	hsa-let-7f-2	0.0802032
CHRM1	hsa-mir-3065	0.0802019
VCPIP1	hsa-mir-5004	0.0802007
CUL4B	hsa-mir-5683	0.0802
UBE2Q2	hsa-mir-190b	0.0801997
TNFSF11	hsa-mir-34c	0.0801993
FAM174C	hsa-mir-4651	0.0801985
PLG	hsa-mir-24-2	0.0801955
SEC61B	hsa-mir-4733	0.0801955
ABCA12	hsa-mir-6781	0.080192
MEIS3	hsa-mir-500a	0.0801912
GFM1	hsa-mir-190a	0.0801909
PPP1R12B	hsa-mir-3152	0.0801908
HRH2	hsa-mir-4461	0.0801902
RAB40B	hsa-mir-3667	0.0801891
WNT6	hsa-mir-500a	0.080188
OBSCN	hsa-mir-769	0.0801875
CCDC32	hsa-mir-299	0.080186
IRAK1	hsa-mir-23c	0.0801856
TMEM150B	hsa-mir-6833	0.0801842
FAM47E-STBD1	hsa-mir-6805	0.0801836
JTB	hsa-mir-4661	0.0801817
WDR93	hsa-mir-10a	0.0801795
IRF3	hsa-mir-769	0.0801789
NAA16	hsa-mir-1287	0.0801781
FAM110A	hsa-mir-487a	0.0801752
KIAA1586	hsa-mir-6837	0.0801747
POM121	hsa-mir-3174	0.0801737
ATCAY	hsa-mir-141	0.0801737
CCT3	hsa-mir-181c	0.0801692
ATP12A	hsa-mir-6824	0.0801686
GEMIN7	hsa-mir-1249	0.0801676
PLCXD3	hsa-mir-4733	0.0801663
KRT85	hsa-mir-98	0.0801658
UBAP1L	hsa-mir-200c	0.0801657
LINS1	hsa-mir-455	0.0801623
ZSWIM8	hsa-mir-6758	0.0801606
MGP	hsa-mir-221	0.0801582
ACAA1	hsa-mir-130b	0.0801573
HFM1	hsa-mir-5002	0.0801563
MTPN	hsa-mir-382	0.0801533
KLRK1	hsa-mir-146a	0.0801532
MTUS1	hsa-mir-16-2	0.0801531
OR1J1	hsa-mir-30b	0.0801517
FCAMR	hsa-mir-3667	0.0801481
SLC25A30	hsa-mir-4723	0.0801473
SSTR5	hsa-mir-29a	0.0801431
P2RX6	hsa-mir-27a	0.0801407
RND1	hsa-mir-3198-2	0.0801399
TMEM116	hsa-mir-1256	0.0801389
DEPP1	hsa-mir-1266	0.0801379
EHMT1	hsa-mir-362	0.0801372
VGLL4	hsa-mir-4748	0.0801347
CABIN1	hsa-mir-4772	0.0801346
LIN7B	hsa-mir-192	0.0801345
C2CD5	hsa-mir-6780a	0.080134
MMP10	hsa-mir-590	0.0801338
KLC3	hsa-mir-6762	0.080133
HPS3	hsa-mir-766	0.080131
BAG2	hsa-mir-128-2	0.0801306
NME7	hsa-mir-3157	0.0801298
TRIM58	hsa-mir-378a	0.0801284
PRICKLE4	hsa-mir-5004	0.0801281
PHF23	hsa-mir-5706	0.0801279
UPF3A	hsa-mir-20a	0.0801262
PPP3CC	hsa-mir-584	0.0801238
EIF1AX	hsa-mir-454	0.080122
NBPF3	hsa-mir-491	0.0801212
UBE4A	hsa-mir-660	0.0801209
PET117	hsa-mir-1291	0.0801194
GTF2B	hsa-mir-197	0.0801171
MFAP3L	hsa-mir-512-2	0.0801161
BMP4	hsa-mir-376b	0.0801141
TRIM17	hsa-mir-574	0.0801118
STAT5B	hsa-mir-141	0.0801116
TMEM14C	hsa-mir-105-2	0.0801069
STK4	hsa-mir-6892	0.0801065
CIAO1	hsa-mir-3127	0.0801048
PVRIG	hsa-mir-187	0.0801031
CCDC74A	hsa-mir-5004	0.0801011
GRB7	hsa-mir-152	0.0801003
DNAI4	hsa-mir-186	0.0800994
FLACC1	hsa-mir-328	0.080097
FOXN1	hsa-mir-182	0.0800939
DEPP1	hsa-mir-4657	0.0800928
ZNF383	hsa-mir-1270	0.0800898
UCP2	hsa-mir-548o-2	0.0800888
PSD2	hsa-mir-28	0.0800874
RIPOR2	hsa-mir-570	0.0800856
SMIM23	hsa-mir-421	0.0800854
SPAG6	hsa-mir-195	0.0800847
ABR	hsa-mir-4444-1	0.0800835
PLEKHN1	hsa-mir-4435-1	0.0800831
LRRC61	hsa-mir-6844	0.0800816
SMOC2	hsa-mir-582	0.0800816
MYO18B	hsa-mir-6805	0.0800807
TBX19	hsa-mir-15a	0.0800797
DALRD3	hsa-mir-4443	0.0800792
VOPP1	hsa-let-7a-2	0.080079
DUSP16	hsa-mir-22	0.0800786
CHCHD4	hsa-mir-526b	0.080078
GLB1L2	hsa-mir-760	0.0800779
SLC26A7	hsa-mir-27a	0.0800779
PRPF38A	hsa-mir-5690	0.0800742
STAG2	hsa-mir-4662a	0.0800714
EPB41L4B	hsa-mir-193a	0.0800713
CUTA	hsa-mir-219a-1	0.0800694
H2BC10	hsa-mir-5004	0.0800668
PFKFB2	hsa-mir-92a-2	0.0800657
C12orf60	hsa-mir-4666a	0.0800647
ST7	hsa-mir-653	0.0800608
ZC3HAV1	hsa-mir-345	0.0800606
CPZ	hsa-mir-25	0.0800603
PREPL	hsa-mir-3065	0.0800594
ARL13B	hsa-mir-518e	0.0800544
MMP2	hsa-mir-125b-2	0.080048
GRAMD1B	hsa-mir-28	0.0800427
CYP1A1	hsa-mir-1915	0.0800403
JAKMIP2	hsa-mir-4802	0.0800393
ATF7	hsa-mir-199a-1	0.0800386
TEX10	hsa-mir-3074	0.0800369
CEP83	hsa-mir-506	0.0800366
DUS2	hsa-mir-152	0.080033
CHST11	hsa-mir-30e	0.0800315
VMAC	hsa-mir-92a-2	0.0800312
SH3BP5L	hsa-mir-4677	0.080029
ESRP1	hsa-mir-939	0.0800288
PPM1A	hsa-mir-339	0.0800283
PREX1	hsa-mir-636	0.0800282
SLC15A4	hsa-mir-32	0.0800262
METAP1	hsa-mir-4726	0.0800249
SCN1B	hsa-mir-218-1	0.0800247
TERT	hsa-mir-193a	0.0800241
SENP5	hsa-mir-29b-1	0.0800221
ERH	hsa-mir-501	0.080022
PANX2	hsa-mir-1249	0.080018
AMT	hsa-mir-196b	0.0800172
NLRC5	hsa-mir-874	0.0800152
PSMD10	hsa-mir-487a	0.0800149
ZNRF3	hsa-mir-378a	0.0800139
DEPTOR	hsa-mir-584	0.0800138
PLIN3	hsa-mir-339	0.0800117
DLX1	hsa-mir-145	0.0800109
ZNF776	hsa-mir-199b	0.0800096
PNMA8B	hsa-mir-377	0.0800081
SIX5	hsa-mir-125a	0.080008
APPL2	hsa-mir-550a-1	0.080007
PNKP	hsa-mir-125a	0.0800026
APBB2	hsa-mir-199b	0.0800024
KCNJ1	hsa-mir-1301	0.080001
IYD	hsa-mir-6734	0.0799984
ZNF620	hsa-mir-128-1	0.0799983
ARHGAP28	hsa-mir-200b	0.0799961
ZNF878	hsa-mir-3920	0.0799953
RPL13A	hsa-mir-769	0.0799951
USP44	hsa-mir-3926-1	0.0799914
EIF2A	hsa-mir-15b	0.0799899
NFAT5	hsa-mir-3917	0.0799899
KCNS1	hsa-mir-512-2	0.079989
PPP1R2	hsa-mir-766	0.0799889
PLXDC1	hsa-mir-629	0.0799873
PDE4B	hsa-mir-329-2	0.0799868
NIP7	hsa-mir-5586	0.0799868
OBP2A	hsa-mir-450b	0.0799844
DOP1B	hsa-mir-92a-2	0.0799833
KCNK9	hsa-mir-6739	0.0799831
CCSER1	hsa-mir-576	0.0799825
ASB12	hsa-mir-4793	0.0799799
LAPTM5	hsa-mir-181a-2	0.0799799
EEPD1	hsa-mir-4286	0.0799765
SHC3	hsa-mir-451a	0.0799712
ALDOB	hsa-mir-24-2	0.0799697
PFDN1	hsa-mir-330	0.0799697
MSANTD3	hsa-mir-3191	0.0799689
ZNF689	hsa-mir-1254-2	0.0799688
SLC2A7	hsa-mir-130b	0.0799669
PADI1	hsa-mir-378a	0.0799634
APC	hsa-mir-1287	0.0799598
PIMREG	hsa-mir-3198-2	0.0799568
MACROH2A1	hsa-mir-330	0.0799509
SUSD1	hsa-mir-96	0.0799498
CACNG6	hsa-mir-218-1	0.0799489
RGS7BP	hsa-mir-6728	0.0799477
RASSF2	hsa-mir-181a-2	0.0799461
RAB12	hsa-mir-27b	0.0799459
PRELID3A	hsa-mir-6837	0.0799458
CEP85L	hsa-mir-487a	0.0799437
TFEC	hsa-mir-4661	0.0799432
POLL	hsa-mir-627	0.0799424
ANKRD13D	hsa-mir-6806	0.0799419
MR1	hsa-mir-194-2	0.0799394
CHP1	hsa-mir-584	0.0799393
HBB	hsa-mir-329-2	0.0799382
NID1	hsa-mir-199a-2	0.0799356
CAPN3	hsa-mir-495	0.079935
CCZ1B	hsa-mir-3191	0.0799331
LRRC1	hsa-mir-382	0.0799323
DCAF4L2	hsa-mir-6761	0.0799307
CCDC74A	hsa-let-7c	0.0799286
TCF7	hsa-mir-570	0.0799247
ZNF3	hsa-mir-4714	0.0799239
MCTS1	hsa-mir-548o	0.0799219
KNG1	hsa-let-7c	0.0799193
PRDM11	hsa-mir-6761	0.0799185
MTMR12	hsa-mir-579	0.079918
ESRRG	hsa-mir-4461	0.0799171
RELB	hsa-mir-6844	0.0799141
SULT1C4	hsa-mir-149	0.0799135
SLC13A3	hsa-mir-6741	0.0799114
DAZL	hsa-mir-629	0.07991
HADHB	hsa-mir-3651	0.0799039
MED10	hsa-mir-4470	0.0799032
NLRC3	hsa-mir-570	0.0799022
DCP1B	hsa-mir-582	0.0799006
LHB	hsa-mir-6777	0.0799003
SLC25A11	hsa-mir-324	0.0798973
MCM5	hsa-mir-3909	0.0798972
FOXM1	hsa-mir-6758	0.0798945
LY6G6C	hsa-mir-455	0.0798927
DDRGK1	hsa-mir-103a-2	0.0798922
TSHZ1	hsa-mir-5698	0.0798893
MTA1	hsa-mir-1976	0.0798878
KCNJ8	hsa-mir-1181	0.0798851
YIPF2	hsa-mir-6877	0.0798836
GPR37L1	hsa-mir-33a	0.0798831
MCL1	hsa-mir-1269a	0.0798819
TMEM106C	hsa-mir-221	0.0798817
CNDP2	hsa-mir-1537	0.0798808
COTL1	hsa-mir-196b	0.0798795
IRF4	hsa-mir-29c	0.0798788
PRIMA1	hsa-mir-183	0.0798774
NEURL2	hsa-mir-1910	0.0798766
MYO7B	hsa-mir-4772	0.0798741
C1QBP	hsa-mir-324	0.0798736
VMAC	hsa-mir-92a-1	0.0798732
SNPH	hsa-mir-505	0.0798732
ARF5	hsa-mir-182	0.0798723
LCNL1	hsa-mir-126	0.0798704
TREM1	hsa-mir-361	0.0798683
CEP20	hsa-mir-449b	0.0798666
ANGEL1	hsa-mir-28	0.0798663
LINC00514	hsa-mir-4435-1	0.079865
CYB5D1	hsa-mir-194-1	0.0798648
OBSL1	hsa-mir-143	0.0798623
DDOST	hsa-mir-433	0.0798568
NRROS	hsa-mir-548s	0.0798556
MTA2	hsa-mir-133a-2	0.0798535
MEI4	hsa-mir-3616	0.0798531
LARGE1	hsa-mir-375	0.0798428
CALCOCO1	hsa-mir-96	0.0798407
CELSR2	hsa-mir-151b	0.0798364
KCNH2	hsa-mir-99b	0.0798361
GXYLT2	hsa-mir-26b	0.0798357
EXOG	hsa-mir-125b-1	0.0798357
MYT1	hsa-let-7b	0.0798356
ZUP1	hsa-mir-141	0.0798348
B3GLCT	hsa-mir-425	0.0798338
PPIAL4A	hsa-mir-658	0.0798324
RBM12	hsa-mir-26a-1	0.0798308
TCN2	hsa-mir-600	0.0798308
MSANTD4	hsa-mir-3617	0.0798296
ANAPC5	hsa-mir-1228	0.0798294
PHF19	hsa-mir-181b-2	0.0798288
NRSN2	hsa-mir-103a-1	0.0798221
STEEP1	hsa-mir-655	0.0798208
C14orf93	hsa-mir-5706	0.0798197
RTN4RL2	hsa-mir-218-1	0.0798188
P4HA3	hsa-mir-767	0.0798183
FNBP1L	hsa-mir-30c-2	0.0798183
PRR11	hsa-mir-192	0.0798169
MYCL	hsa-mir-5000	0.0798166
SPANXB1	hsa-mir-1915	0.0798165
CDK13	hsa-mir-548au	0.0798157
SIGLEC11	hsa-mir-4802	0.0798154
CEACAM20	hsa-mir-6125	0.0798127
MAP1A	hsa-mir-199a-1	0.0798118
ENTPD2	hsa-mir-194-1	0.0798114
GPX2	hsa-mir-4787	0.0798103
MARCHF9	hsa-mir-3917	0.0798061
ACLY	hsa-mir-4640	0.0798057
NFKB1	hsa-mir-147b	0.0798036
CCNO	hsa-mir-3664	0.0798016
NSUN2	hsa-mir-197	0.0797972
GPHN	hsa-mir-2115	0.0797924
S100A10	hsa-mir-6865	0.0797918
UBE2S	hsa-mir-5683	0.0797912
ALDH6A1	hsa-mir-155	0.0797908
ATP6V0B	hsa-mir-186	0.07979
SLCO5A1	hsa-mir-664a	0.0797891
DLGAP4	hsa-mir-103a-2	0.0797883
APOA1	hsa-let-7c	0.0797871
C1QBP	hsa-mir-6510	0.0797861
ASPRV1	hsa-mir-26a-2	0.0797855
PPT2-EGFL8	hsa-mir-3150a	0.0797846
SLC66A1	hsa-mir-3115	0.0797839
RANBP17	hsa-mir-146a	0.079782
CKMT2	hsa-mir-320c-1	0.0797786
UBE2J2	hsa-mir-214	0.0797759
NUBPL	hsa-mir-1915	0.0797743
CASP2	hsa-mir-106b	0.0797716
TTC4	hsa-mir-19b-2	0.0797703
GRIK3	hsa-mir-629	0.0797678
SMC2	hsa-mir-600	0.0797677
THYN1	hsa-mir-188	0.0797674
ETV6	hsa-mir-600	0.0797645
CAMP	hsa-mir-30a	0.0797624
MSH5-SAPCD1	hsa-mir-5002	0.0797612
ZBTB48	hsa-mir-570	0.0797611
HSD17B10	hsa-mir-4326	0.0797591
HMBOX1	hsa-mir-320a	0.0797589
ANO5	hsa-mir-629	0.079758
LGALSL	hsa-mir-190a	0.0797544
GALM	hsa-mir-6741	0.0797488
PLA2G2C	hsa-mir-6826	0.0797472
ZBTB7C	hsa-mir-204	0.0797463
PELO	hsa-mir-503	0.0797449
LY6G6C	hsa-mir-93	0.0797423
PVR	hsa-mir-1228	0.0797413
KRT86	hsa-mir-641	0.0797393
DYNC2I2	hsa-mir-641	0.0797392
SLC9A9	hsa-mir-1224	0.0797389
PPM1B	hsa-mir-130a	0.0797377
IL1R1	hsa-mir-655	0.0797376
VSTM2L	hsa-mir-3614	0.0797369
RWDD2B	hsa-mir-20a	0.0797365
C1orf94	hsa-mir-641	0.0797362
VPS41	hsa-mir-338	0.0797309
TSACC	hsa-mir-4748	0.0797299
HCN4	hsa-mir-4668	0.0797273
MECP2	hsa-mir-4787	0.0797264
NEDD1	hsa-mir-148b	0.0797264
MESD	hsa-mir-584	0.0797258
DOCK8	hsa-mir-449b	0.0797257
MPI	hsa-mir-151a	0.0797249
PIGF	hsa-mir-6716	0.0797244
TBC1D9B	hsa-mir-92a-1	0.0797243
LILRB4	hsa-mir-320b-2	0.0797238
HPGDS	hsa-mir-181b-2	0.0797237
MYOT	hsa-mir-4715	0.0797211
SAPCD1	hsa-mir-494	0.079721
C11orf49	hsa-mir-629	0.0797204
VRK2	hsa-mir-376b	0.0797203
QTRT2	hsa-mir-194-2	0.0797196
ARID1B	hsa-mir-532	0.079718
ZSWIM1	hsa-mir-3913-1	0.0797163
DESI1	hsa-mir-99b	0.0797127
MUC6	hsa-mir-377	0.0797115
CA10	hsa-mir-320d-1	0.0797105
JMJD4	hsa-mir-425	0.0797079
SH3GL1	hsa-mir-605	0.0797072
EFCAB8	hsa-mir-1224	0.0797066
TMSB10	hsa-mir-365b	0.0797051
U2SURP	hsa-mir-199a-1	0.0797042
ZNF844	hsa-mir-202	0.0797029
PALM	hsa-mir-493	0.0797029
BACE1	hsa-mir-128-2	0.0797024
RAB7A	hsa-mir-223	0.0796995
ZNF3	hsa-mir-4658	0.079699
RACK1	hsa-mir-6854	0.0796988
PTPN23	hsa-mir-326	0.0796987
STK4	hsa-mir-133a-1	0.0796972
VEGFB	hsa-mir-106b	0.0796948
ZNF724	hsa-mir-3064	0.0796946
TMEM74B	hsa-mir-378a	0.0796941
IL17C	hsa-mir-185	0.0796933
CSAG3	hsa-mir-5706	0.0796905
LGR4	hsa-mir-1249	0.0796903
DOK3	hsa-mir-382	0.0796899
OMA1	hsa-mir-186	0.079687
PANK2	hsa-mir-151a	0.0796847
RNF32	hsa-mir-199b	0.0796824
TINAGL1	hsa-mir-140	0.0796819
VRK3	hsa-mir-16-1	0.0796807
APOC4-APOC2	hsa-mir-497	0.0796806
FOXF2	hsa-mir-570	0.0796788
IFT22	hsa-mir-2276	0.0796783
COL24A1	hsa-mir-204	0.0796774
PES1	hsa-mir-4444-1	0.0796772
TAFA4	hsa-mir-363	0.0796771
DEXI	hsa-mir-499a	0.079677
TVP23A	hsa-mir-4482	0.0796769
ANKK1	hsa-mir-584	0.079676
PDS5A	hsa-let-7i	0.0796755
RFC3	hsa-mir-6874	0.0796726
TNS3	hsa-mir-27b	0.0796719
TMEM234	hsa-mir-3614	0.0796634
IL7R	hsa-mir-570	0.0796629
SKIV2L	hsa-mir-1271	0.0796581
ZCCHC10	hsa-mir-1181	0.0796577
ZNF774	hsa-mir-4442	0.0796573
PRPF8	hsa-mir-132	0.079651
USP42	hsa-mir-5699	0.0796509
CERS6	hsa-mir-186	0.0796485
SLCO4A1	hsa-mir-5193	0.0796477
DTWD2	hsa-mir-2276	0.0796462
RNFT1	hsa-mir-454	0.0796416
NUDT7	hsa-mir-4525	0.0796412
MRPL30	hsa-mir-7706	0.0796407
ELAPOR1	hsa-mir-4470	0.0796405
HIGD1B	hsa-mir-1254-1	0.0796393
EXTL1	hsa-mir-140	0.0796389
OGFR	hsa-mir-4645	0.0796386
IL10RB	hsa-mir-4715	0.0796371
DCN	hsa-mir-33a	0.0796355
TRABD2A	hsa-mir-5586	0.0796345
CHRM5	hsa-mir-200c	0.079634
CREB1	hsa-mir-26b	0.0796319
NAT1	hsa-mir-30b	0.0796311
SMAD3	hsa-mir-31	0.0796266
LRGUK	hsa-mir-495	0.079626
NR5A2	hsa-mir-3920	0.0796256
GET3	hsa-mir-27b	0.0796238
RAB40AL	hsa-mir-3936	0.0796226
ATXN7	hsa-mir-4714	0.0796205
FGF5	hsa-mir-144	0.0796199
CAVIN3	hsa-mir-18a	0.0796194
MYOF	hsa-mir-224	0.0796194
SFRP4	hsa-mir-561	0.0796178
PPP1R12A	hsa-mir-3652	0.0796175
LRRC32	hsa-mir-584	0.0796156
FTSJ1	hsa-mir-98	0.0796116
PROKR1	hsa-mir-6865	0.0796112
ETFA	hsa-mir-744	0.0796094
GEMIN6	hsa-mir-1228	0.0796082
TMEM129	hsa-mir-98	0.0796076
CD248	hsa-mir-203a	0.0796074
ICMT	hsa-mir-3115	0.0796049
CLDN1	hsa-mir-629	0.0796036
PCSK6	hsa-mir-4638	0.0796033
TSTD1	hsa-mir-600	0.0796028
NUP188	hsa-mir-486-1	0.0796016
PDCD10	hsa-mir-15b	0.0796012
DEDD2	hsa-mir-769	0.0796009
ALOX12	hsa-mir-484	0.0796
LCT	hsa-mir-4726	0.0795964
CSTB	hsa-mir-92a-2	0.0795946
ZNF264	hsa-mir-511	0.0795894
SLC7A1	hsa-mir-4793	0.0795886
DLK2	hsa-mir-219a-1	0.0795874
NOTCH4	hsa-mir-126	0.0795871
AGPAT4	hsa-let-7f-1	0.0795847
SLC33A1	hsa-mir-92a-2	0.0795846
ZBTB39	hsa-mir-574	0.0795846
OXGR1	hsa-mir-375	0.0795828
TSPAN32	hsa-mir-3064	0.0795825
CDK4	hsa-mir-3174	0.0795815
QDPR	hsa-mir-584	0.0795789
CLEC11A	hsa-mir-3617	0.0795755
DIPK1A	hsa-mir-188	0.079575
VMAC	hsa-mir-543	0.0795724
NGEF	hsa-mir-6871	0.0795722
ZNF420	hsa-mir-1224	0.0795719
ZSCAN16	hsa-mir-125b-1	0.0795701
FHL2	hsa-mir-6892	0.07957
USP14	hsa-let-7a-1	0.079569
RABAC1	hsa-mir-769	0.0795674
STKLD1	hsa-mir-6738	0.0795669
TCTA	hsa-mir-3680-2	0.0795664
STXBP3	hsa-mir-197	0.0795643
FLYWCH2	hsa-mir-6125	0.0795639
PSME3	hsa-mir-6780a	0.0795616
NFKB2	hsa-let-7a-1	0.0795601
IRF4	hsa-mir-148a	0.0795597
CDRT1	hsa-mir-345	0.0795562
FTCDNL1	hsa-mir-328	0.0795562
INTS10	hsa-mir-329-2	0.0795504
VEPH1	hsa-mir-26a-2	0.0795503
MTG2	hsa-mir-532	0.0795503
ATP6V1E2	hsa-mir-3936	0.079547
CRYBG2	hsa-mir-342	0.0795468
PTGES2	hsa-mir-5683	0.0795466
HSD17B11	hsa-mir-125b-2	0.0795457
MDFI	hsa-mir-3130-2	0.0795453
MMP21	hsa-mir-144	0.0795452
SLC16A14	hsa-mir-641	0.0795418
MVD	hsa-mir-4724	0.0795417
VPS29	hsa-mir-181a-1	0.0795417
XAB2	hsa-mir-500a	0.0795412
HAS1	hsa-mir-5092	0.0795393
DNAAF5	hsa-mir-144	0.0795387
SAMD14	hsa-let-7c	0.0795372
CRYAB	hsa-mir-133b	0.0795354
PELO	hsa-mir-655	0.0795316
IRAK1BP1	hsa-mir-196b	0.0795305
SLC16A2	hsa-mir-10a	0.0795297
EPHA7	hsa-mir-641	0.0795273
OTULIN	hsa-mir-377	0.0795245
SRPK3	hsa-mir-652	0.0795243
NEMP1	hsa-mir-452	0.079524
DLX4	hsa-mir-7705	0.0795188
ENTR1	hsa-mir-26a-1	0.0795178
MRTFA	hsa-mir-197	0.079517
DOK6	hsa-mir-4525	0.0795163
ALPL	hsa-mir-451a	0.0795159
CCDC91	hsa-mir-887	0.0795159
MCAT	hsa-mir-323b	0.0795147
CLPTM1L	hsa-mir-512-1	0.0795116
TXLNA	hsa-mir-1288	0.079508
GALNTL6	hsa-mir-1-2	0.0795072
WFDC1	hsa-let-7b	0.0795051
LONRF1	hsa-mir-581	0.0795024
ZNF114	hsa-mir-381	0.0795022
DCX	hsa-mir-1915	0.079501
PCDHB1	hsa-mir-548aw	0.0795001
ATMIN	hsa-mir-486-1	0.0794976
FAM167B	hsa-mir-548j	0.0794966
GINM1	hsa-mir-4714	0.0794957
RAD51D	hsa-let-7a-1	0.0794952
RANGAP1	hsa-mir-132	0.0794945
MEMO1	hsa-mir-148a	0.0794932
GSTO1	hsa-mir-150	0.0794932
PPT2-EGFL8	hsa-mir-143	0.0794928
HMOX2	hsa-mir-423	0.0794913
CXCL10	hsa-mir-4461	0.0794906
SLC19A2	hsa-mir-214	0.0794897
ARTN	hsa-mir-3605	0.0794877
CREB3L2	hsa-mir-6514	0.079486
C6orf120	hsa-mir-340	0.0794859
SFXN5	hsa-mir-23b	0.0794854
MIS12	hsa-mir-187	0.0794848
B3GNT5	hsa-mir-28	0.0794839
UNC5CL	hsa-mir-132	0.0794839
MYO1A	hsa-mir-551b	0.0794832
CFAP298	hsa-mir-424	0.0794803
DNASE1L2	hsa-mir-885	0.0794791
CFAP65	hsa-mir-370	0.0794774
RPL13	hsa-mir-6844	0.0794741
SLC39A5	hsa-mir-362	0.0794737
OTUB2	hsa-mir-10a	0.0794715
CHERP	hsa-mir-146a	0.0794711
CDC42BPA	hsa-mir-7110	0.0794707
IPO8	hsa-mir-190b	0.079469
SCARA5	hsa-mir-30d	0.0794653
TAF7L	hsa-mir-4645	0.0794633
ESYT1	hsa-mir-328	0.0794632
PSAT1	hsa-mir-600	0.0794604
SPANXN3	hsa-mir-6716	0.0794582
LGI2	hsa-mir-3115	0.0794556
CMTM6	hsa-mir-215	0.0794511
DOP1B	hsa-mir-92a-1	0.0794498
NEURL2	hsa-mir-3150b	0.0794467
ZNF114	hsa-mir-214	0.0794464
FAM151B	hsa-mir-1307	0.0794422
CTNNBIP1	hsa-mir-3942	0.0794415
DCBLD2	hsa-mir-195	0.0794414
CCL16	hsa-mir-200a	0.0794412
ARHGAP40	hsa-mir-26a-1	0.0794401
SEMA3F	hsa-mir-335	0.0794386
CCDC73	hsa-mir-5092	0.0794375
NAA40	hsa-let-7i	0.0794364
MON1B	hsa-mir-1538	0.079436
DKK2	hsa-mir-6503	0.0794358
LCA5L	hsa-mir-1245a	0.079435
HSP90AA1	hsa-mir-5004	0.0794316
NAGS	hsa-mir-105-1	0.0794313
INTS12	hsa-mir-96	0.0794312
MGME1	hsa-mir-6716	0.0794306
HLTF	hsa-mir-2114	0.0794296
RBL1	hsa-mir-4758	0.0794286
CMAS	hsa-mir-4449	0.0794285
SAMD4A	hsa-mir-15b	0.0794285
SSTR5	hsa-mir-3191	0.0794281
MT-ND4L	hsa-mir-487b	0.079427
CARNMT1	hsa-mir-345	0.0794246
NRG4	hsa-mir-1248	0.0794242
TICAM2	hsa-mir-632	0.0794214
SVBP	hsa-mir-181a-2	0.0794208
ALG3	hsa-mir-486-1	0.0794201
FBXL14	hsa-mir-141	0.07942
MCF2	hsa-mir-505	0.0794191
CCL21	hsa-mir-4787	0.0794178
RAB34	hsa-mir-4660	0.0794176
NGEF	hsa-mir-4435-1	0.0794139
APOA1	hsa-mir-769	0.0794125
FAN1	hsa-mir-20b	0.0794113
SYNE4	hsa-mir-1287	0.0794112
LMNA	hsa-mir-1910	0.0794103
PHPT1	hsa-mir-4772	0.0794098
ACAD10	hsa-mir-16-1	0.079408
SLC4A11	hsa-mir-99a	0.0794073
SUV39H2	hsa-mir-5699	0.0794034
HMGN5	hsa-mir-15a	0.0794016
HMG20A	hsa-mir-93	0.0794016
SLC12A2	hsa-mir-6739	0.079398
ADORA1	hsa-mir-887	0.0793979
FAM72A	hsa-mir-4724	0.0793971
PLEKHA3	hsa-mir-128-1	0.0793933
LCAT	hsa-mir-548s	0.0793932
PAQR5	hsa-mir-95	0.0793926
SULF1	hsa-mir-1292	0.0793909
OSBPL6	hsa-mir-1247	0.0793891
NOX5	hsa-mir-548v	0.0793885
FDFT1	hsa-mir-181c	0.0793885
PFKFB1	hsa-mir-2276	0.0793879
CERK	hsa-mir-23c	0.0793875
RTCA	hsa-mir-197	0.0793871
SH3GLB1	hsa-mir-186	0.0793841
PCDHB5	hsa-mir-192	0.0793839
TMEM33	hsa-mir-574	0.0793822
ING5	hsa-mir-200a	0.0793812
PGM2	hsa-mir-10a	0.0793811
OR6C6	hsa-mir-629	0.0793801
RCBTB2	hsa-mir-665	0.0793789
SNAI3	hsa-mir-3126	0.0793782
ATXN7L2	hsa-mir-486-1	0.0793774
LCNL1	hsa-mir-381	0.079377
RANGAP1	hsa-mir-766	0.0793768
AAAS	hsa-mir-148b	0.0793765
PLAA	hsa-mir-3677	0.0793761
B4GALT7	hsa-mir-3150a	0.079376
SPEF2	hsa-mir-548o-2	0.0793749
PPM1G	hsa-mir-6882	0.0793737
PRR7	hsa-mir-197	0.0793711
DMAC1	hsa-mir-5092	0.0793699
TTYH2	hsa-mir-135b	0.0793657
AHCTF1	hsa-mir-4677	0.0793629
B4GALNT1	hsa-mir-5091	0.0793618
MASP2	hsa-mir-155	0.0793607
ADAMTSL2	hsa-mir-379	0.0793605
PROB1	hsa-mir-6777	0.0793603
C9	hsa-mir-24-2	0.0793597
LAMTOR5	hsa-mir-197	0.0793593
PTPN14	hsa-mir-222	0.0793591
ETV4	hsa-mir-219b	0.079359
SHISA5	hsa-mir-26a-2	0.0793577
BAAT	hsa-let-7c	0.0793576
RECQL	hsa-mir-1271	0.0793569
RAB27A	hsa-mir-376a-1	0.0793553
FTSJ3	hsa-mir-3198-2	0.0793549
FAM71E1	hsa-let-7e	0.0793534
CAPNS1	hsa-mir-3677	0.0793532
PDE9A	hsa-mir-4701	0.079353
TTI1	hsa-mir-6892	0.0793527
SURF6	hsa-mir-1254-1	0.0793522
AKR1B10	hsa-mir-455	0.0793512
FBXO44	hsa-mir-217	0.0793506
ELK1	hsa-mir-532	0.0793438
