ensembl_gene_id	miRNA_ID	MI
AKR1C4	hsa-mir-589	0.0388454
RPL3L	hsa-mir-4793	0.0388452
ZNF540	hsa-mir-1-2	0.0388432
KLC1	hsa-mir-4286	0.0388421
GCC2	hsa-mir-1237	0.0388416
ZNF12	hsa-mir-324	0.0388412
STMP1	hsa-mir-628	0.0388411
RNF222	hsa-mir-203a	0.0388406
KIAA0753	hsa-mir-4782	0.0388405
LRRC28	hsa-mir-98	0.0388405
FXR2	hsa-mir-22	0.0388404
SLC8B1	hsa-mir-431	0.0388395
CMA1	hsa-mir-4782	0.0388389
NEU4	hsa-mir-577	0.0388378
RAB30	hsa-mir-542	0.0388365
CISD3	hsa-mir-301b	0.0388361
METTL15	hsa-mir-133b	0.0388361
ZFHX3	hsa-mir-423	0.0388355
ODF3L1	hsa-mir-191	0.038835
ERFE	hsa-mir-3936	0.0388327
SMARCA4	hsa-mir-4666a	0.0388325
CUZD1	hsa-mir-1307	0.0388309
ANTXR1	hsa-mir-221	0.0388306
C19orf84	hsa-mir-543	0.0388303
CD27	hsa-mir-142	0.0388303
CTH	hsa-mir-204	0.0388292
CDH1	hsa-mir-326	0.0388284
ATP5MJ	hsa-mir-1260b	0.0388279
PHC1	hsa-mir-17	0.0388277
GATA4	hsa-mir-195	0.0388273
NSF	hsa-mir-423	0.0388269
SLC19A2	hsa-mir-26b	0.0388266
TBPL1	hsa-mir-664a	0.0388266
DPF2	hsa-mir-194-1	0.0388265
AQP5	hsa-mir-1260b	0.0388262
ARHGAP4	hsa-mir-3152	0.0388245
PROZ	hsa-mir-1284	0.0388244
RDH16	hsa-mir-199b	0.0388243
RPS17	hsa-mir-326	0.0388241
PFDN5	hsa-mir-2114	0.0388237
TSN	hsa-mir-877	0.0388232
TCF3	hsa-mir-191	0.0388227
PTPN11	hsa-mir-4793	0.0388217
RPS6KA5	hsa-mir-98	0.0388217
RAB3A	hsa-mir-140	0.0388215
SAFB2	hsa-mir-6871	0.0388209
SDCCAG8	hsa-mir-4677	0.0388194
C8orf33	hsa-mir-642a	0.0388193
EMC2	hsa-mir-22	0.0388178
COX4I1	hsa-mir-218-2	0.0388174
CATSPERD	hsa-mir-5004	0.0388171
METTL16	hsa-mir-132	0.0388167
FOLH1	hsa-mir-224	0.0388164
MAEL	hsa-mir-195	0.0388162
OPRL1	hsa-mir-15b	0.038816
SF1	hsa-mir-136	0.0388152
ZNF671	hsa-mir-1224	0.0388146
PATL2	hsa-mir-4658	0.038814
WDR5B	hsa-mir-6738	0.0388137
HCRTR1	hsa-mir-185	0.0388128
DDIT4L	hsa-mir-4793	0.0388119
DSP	hsa-mir-320c-2	0.0388107
ZNF736	hsa-mir-6834	0.0388103
SH3GLB1	hsa-mir-1288	0.0388099
DIO1	hsa-mir-561	0.0388086
TMUB1	hsa-mir-589	0.0388079
PRELP	hsa-mir-196a-1	0.0388069
ARHGAP33	hsa-mir-600	0.0388069
CNGA3	hsa-mir-338	0.0388059
KDELR2	hsa-mir-744	0.0388058
SCML4	hsa-mir-150	0.0388055
ATP8B2	hsa-mir-6834	0.0388054
PLAA	hsa-mir-410	0.0388049
C2CD4A	hsa-mir-4793	0.0388041
CSTL1	hsa-mir-186	0.0388041
MLANA	hsa-mir-671	0.038803
TYRP1	hsa-let-7a-1	0.0388028
MRPL57	hsa-mir-218-1	0.038802
LRATD1	hsa-mir-450a-2	0.0388015
CLPX	hsa-mir-6818	0.038801
DGKE	hsa-mir-4715	0.0388006
CHPT1	hsa-mir-29b-1	0.0388003
SARAF	hsa-mir-508	0.0387994
TRIM39	hsa-mir-6821	0.0387992
VTI1A	hsa-mir-1307	0.0387989
C1orf115	hsa-mir-133a-2	0.0387981
MRPL19	hsa-mir-2276	0.0387968
NOTCH4	hsa-mir-4522	0.0387963
TXLNA	hsa-mir-4636	0.0387961
KDR	hsa-mir-126	0.0387944
LLPH	hsa-mir-3619	0.038794
COA5	hsa-mir-30a	0.0387938
GPER1	hsa-mir-486-1	0.0387936
SUSD4	hsa-mir-10a	0.0387929
ATP5PD	hsa-mir-4658	0.0387928
IFNGR1	hsa-mir-3653	0.0387925
ZNF366	hsa-mir-4715	0.0387884
LRRC53	hsa-mir-6865	0.0387847
BFSP2	hsa-mir-146b	0.0387846
CCDC81	hsa-mir-134	0.0387844
MDGA1	hsa-mir-1271	0.0387842
H4C2	hsa-mir-4748	0.0387827
SF3B2	hsa-mir-30e	0.0387823
PRRX2	hsa-mir-3651	0.0387822
PTPN21	hsa-mir-342	0.038782
FASTKD3	hsa-mir-155	0.0387805
ABCB8	hsa-mir-6865	0.0387804
PCBP4	hsa-mir-191	0.0387792
AKIP1	hsa-mir-338	0.0387791
LGR4	hsa-mir-181d	0.038779
DIS3	hsa-mir-636	0.0387783
NLRX1	hsa-mir-497	0.0387774
RBM24	hsa-mir-3617	0.0387771
ZNF717	hsa-mir-196b	0.0387768
DCSTAMP	hsa-mir-92a-2	0.0387759
PSMB5	hsa-mir-203a	0.0387743
SHISA7	hsa-mir-3178	0.0387732
KIAA0753	hsa-mir-484	0.0387726
PEX6	hsa-mir-3651	0.0387724
CLN3	hsa-mir-101-1	0.0387719
ATP5PB	hsa-mir-409	0.0387718
MYO1B	hsa-mir-3617	0.0387717
ITIH1	hsa-mir-135b	0.0387709
ATRX	hsa-mir-381	0.0387704
RNF128	hsa-let-7a-2	0.0387703
ZNF780B	hsa-mir-92b	0.0387701
RAB26	hsa-mir-301a	0.0387684
TCEAL8	hsa-mir-598	0.0387683
DDX10	hsa-mir-550a-3	0.0387664
KIFC1	hsa-mir-3936	0.0387662
S1PR1	hsa-mir-651	0.0387657
YAE1	hsa-mir-3117	0.0387647
LRRC37A3	hsa-mir-324	0.0387644
TRH	hsa-mir-4658	0.0387637
UMODL1	hsa-mir-487a	0.0387634
TMEM260	hsa-mir-32	0.0387607
NHLRC3	hsa-mir-1307	0.0387599
ZFAT	hsa-mir-4797	0.0387592
EFCAB5	hsa-mir-1260b	0.038759
TRIM36	hsa-mir-4748	0.0387584
MAP3K9	hsa-mir-381	0.038758
P2RX6	hsa-mir-4793	0.038757
SNRNP200	hsa-mir-1247	0.0387568
GLOD5	hsa-mir-101-2	0.0387556
CIPC	hsa-mir-199a-2	0.0387554
CPNE1	hsa-mir-130a	0.0387553
ABHD16A	hsa-mir-6865	0.0387546
NUBP2	hsa-mir-664a	0.0387537
LRRC15	hsa-mir-4773-2	0.0387536
TMEM17	hsa-mir-758	0.0387519
FOXC1	hsa-mir-345	0.0387519
CDYL	hsa-mir-17	0.0387511
ADCY9	hsa-mir-1306	0.038751
DCDC2B	hsa-mir-1247	0.0387509
HCN4	hsa-mir-4793	0.0387505
TUBE1	hsa-mir-196b	0.0387504
CBX4	hsa-mir-484	0.0387487
NLGN2	hsa-mir-675	0.0387477
CCL22	hsa-mir-326	0.0387477
PPP1R14D	hsa-mir-4645	0.0387474
CFAP20	hsa-mir-328	0.038746
PLEKHG6	hsa-mir-6511b-2	0.038746
RABEP1	hsa-mir-22	0.0387449
SHISA8	hsa-mir-4482	0.0387443
SOX2	hsa-mir-342	0.0387438
LMOD1	hsa-mir-4651	0.0387433
EOLA1	hsa-let-7i	0.0387426
MTX1	hsa-mir-92b	0.0387414
ATRN	hsa-mir-103a-1	0.0387408
TLR2	hsa-mir-545	0.0387395
FBXO16	hsa-mir-877	0.0387392
CDK5R1	hsa-mir-615	0.0387392
ATE1	hsa-mir-199a-2	0.0387392
POLR2L	hsa-mir-590	0.0387388
SH3GL1	hsa-mir-509-2	0.0387374
GAS8	hsa-mir-328	0.0387372
RNF41	hsa-mir-1291	0.0387371
ATP8B1	hsa-mir-4668	0.038736
MT1M	hsa-mir-4793	0.0387358
CTDSP1	hsa-mir-30a	0.0387353
EPB41L3	hsa-mir-548v	0.0387347
MAK16	hsa-mir-4793	0.0387344
KLRC2	hsa-mir-4748	0.0387341
LAYN	hsa-mir-222	0.0387326
ZNF142	hsa-mir-1256	0.0387323
MAML1	hsa-mir-155	0.0387322
FAM156A	hsa-mir-889	0.0387317
USP38	hsa-mir-1307	0.0387309
SYMPK	hsa-mir-4793	0.0387305
LSM7	hsa-mir-7854	0.0387303
N4BP3	hsa-mir-433	0.03873
KRT80	hsa-mir-642a	0.0387292
AHCYL2	hsa-mir-5683	0.0387283
NAMPT	hsa-mir-1537	0.038728
TMPRSS11A	hsa-mir-671	0.0387279
DNAJC7	hsa-mir-4724	0.0387278
SAMD9	hsa-mir-4772	0.0387257
POLR3E	hsa-mir-744	0.0387253
TMEM158	hsa-mir-6834	0.0387252
RADIL	hsa-mir-4745	0.038725
CD80	hsa-mir-188	0.0387249
ALX4	hsa-mir-1307	0.0387237
SKIV2L	hsa-mir-18a	0.0387229
CHD9	hsa-mir-299	0.0387226
TIE1	hsa-mir-126	0.0387222
FXYD1	hsa-mir-222	0.038721
CHCHD1	hsa-mir-576	0.0387208
ZNF620	hsa-mir-130a	0.0387199
NSDHL	hsa-mir-548d-1	0.0387197
SLC35A2	hsa-mir-151a	0.0387188
LRRCC1	hsa-mir-574	0.0387187
ZBTB1	hsa-mir-19b-2	0.0387186
SELENON	hsa-mir-374b	0.0387185
CDC45	hsa-mir-641	0.0387161
ANAPC13	hsa-mir-148a	0.0387153
STAB2	hsa-mir-30d	0.0387151
ADAMTS2	hsa-mir-3126	0.0387148
COL9A2	hsa-mir-32	0.0387145
MCTS2P	hsa-mir-181b-1	0.0387139
YDJC	hsa-mir-4651	0.0387123
G6PC3	hsa-mir-99b	0.0387119
PEX2	hsa-mir-4748	0.0387102
SCNN1B	hsa-mir-5092	0.0387097
TOP2A	hsa-mir-193a	0.0387096
TBX4	hsa-mir-181b-1	0.0387076
GTF3C6	hsa-mir-196a-2	0.0387073
FBXO3	hsa-let-7a-1	0.0387058
KRT23	hsa-mir-99a	0.0387056
AKR7A3	hsa-mir-203a	0.0387048
TEFM	hsa-mir-411	0.0387046
PSORS1C2	hsa-mir-342	0.0387033
FCRL6	hsa-mir-30a	0.0387027
CDRT1	hsa-mir-34c	0.0387023
LARGE1	hsa-mir-190a	0.0387023
SRD5A3	hsa-mir-6826	0.0387019
SMO	hsa-mir-101-2	0.0387016
FNIP1	hsa-mir-149	0.0387011
B3GALT2	hsa-mir-423	0.0387
PHLPP2	hsa-mir-134	0.0387
LSP1	hsa-mir-5694	0.0386993
MTUS1	hsa-mir-940	0.0386985
TRIM25	hsa-mir-4443	0.0386964
GSTA2	hsa-mir-1914	0.0386954
NIBAN2	hsa-mir-6734	0.0386952
CFAP70	hsa-mir-92a-1	0.0386939
DPRX	hsa-mir-4482	0.0386926
TSC22D4	hsa-mir-106b	0.0386917
DOK2	hsa-mir-150	0.0386913
HDAC1	hsa-mir-148b	0.0386903
SNAI1	hsa-mir-106b	0.038689
RAX2	hsa-mir-4699	0.0386879
CDC42BPG	hsa-mir-155	0.0386841
RGMA	hsa-mir-592	0.0386832
TK1	hsa-mir-4666a	0.0386819
PKN3	hsa-mir-29a	0.0386819
RAB18	hsa-mir-423	0.0386815
YWHAB	hsa-mir-4793	0.0386811
FCSK	hsa-mir-550a-2	0.0386811
PHLPP2	hsa-mir-550a-2	0.0386808
SGSM2	hsa-mir-4482	0.0386803
AP3M1	hsa-mir-331	0.0386795
SERTAD2	hsa-mir-6820	0.038679
DCLRE1C	hsa-mir-320a	0.0386785
EIF2B1	hsa-mir-6826	0.0386775
NUP88	hsa-mir-484	0.0386774
IAH1	hsa-mir-133a-2	0.0386771
CIBAR2	hsa-mir-5004	0.038677
C9orf43	hsa-mir-3152	0.038676
AMBP	hsa-mir-4793	0.0386757
MLKL	hsa-mir-20a	0.0386746
BTF3	hsa-mir-4782	0.0386736
PKNOX2	hsa-mir-5193	0.0386735
FAM133B	hsa-mir-92a-1	0.0386734
SLC25A46	hsa-mir-152	0.0386733
TSC1	hsa-mir-431	0.0386722
CA5A	hsa-mir-654	0.0386714
NAA50	hsa-mir-6734	0.0386714
THEM6	hsa-mir-93	0.0386707
SEC22C	hsa-mir-191	0.0386704
KLF2	hsa-mir-491	0.0386682
STYX	hsa-mir-500a	0.0386661
CDC25C	hsa-mir-4666a	0.0386654
BICDL1	hsa-mir-5691	0.0386652
PDZD4	hsa-mir-1260b	0.038664
ZBTB6	hsa-mir-92b	0.038663
SNRPD2	hsa-mir-642a	0.0386628
SEMA3E	hsa-mir-18b	0.0386626
NEB	hsa-mir-484	0.038661
NHLH2	hsa-mir-4793	0.0386608
BTF3	hsa-mir-193b	0.0386607
HPCA	hsa-mir-4793	0.0386596
GLYATL3	hsa-let-7a-2	0.0386587
NBR1	hsa-mir-6741	0.038657
P2RY11	hsa-mir-891a	0.038656
DLGAP4	hsa-mir-24-2	0.0386556
SDF2L1	hsa-mir-5008	0.0386552
SDR39U1	hsa-mir-625	0.0386546
CCR5	hsa-mir-92b	0.0386519
CHD7	hsa-mir-103a-2	0.0386515
MTERF4	hsa-mir-149	0.0386514
FBXL5	hsa-mir-5706	0.0386504
WWC1	hsa-mir-3940	0.0386495
ABTB1	hsa-mir-26a-1	0.0386493
CYP2C18	hsa-mir-5008	0.0386482
FSCN1	hsa-mir-628	0.0386472
SLC48A1	hsa-mir-4724	0.038647
VPS26B	hsa-mir-127	0.0386467
SPTA1	hsa-mir-141	0.0386453
PCID2	hsa-mir-4444-2	0.038645
TEX43	hsa-mir-191	0.0386445
KRTAP1-5	hsa-mir-500b	0.0386439
NRM	hsa-mir-744	0.0386433
TRAF3	hsa-mir-200c	0.038643
AIFM2	hsa-mir-1266	0.0386429
PATL2	hsa-mir-101-1	0.0386416
AARD	hsa-mir-6762	0.0386413
LETM1	hsa-mir-4666a	0.038641
GFPT1	hsa-mir-92a-2	0.0386408
RABL3	hsa-mir-30c-1	0.0386403
TADA2B	hsa-mir-1307	0.0386401
XYLT2	hsa-mir-199b	0.0386394
MYD88	hsa-mir-885	0.0386388
SNCA	hsa-mir-664b	0.0386388
SMKR1	hsa-mir-135b	0.0386375
RRM2	hsa-mir-452	0.0386375
NMNAT2	hsa-mir-1976	0.0386373
ANO2	hsa-mir-146b	0.0386373
GTPBP8	hsa-mir-3140	0.038637
TRAPPC1	hsa-mir-1237	0.0386365
SFTPA2	hsa-mir-506	0.0386362
ARNTL	hsa-mir-197	0.0386357
LRATD2	hsa-mir-375	0.0386353
COPS3	hsa-mir-7-3	0.0386349
FKBP5	hsa-mir-215	0.0386344
MIEF1	hsa-mir-191	0.0386338
PCF11	hsa-mir-194-1	0.0386333
NAPA	hsa-mir-195	0.0386322
ORAI3	hsa-mir-30c-1	0.038631
SBK1	hsa-mir-1307	0.0386304
BEND5	hsa-mir-96	0.0386303
DISP2	hsa-mir-10b	0.0386301
MFNG	hsa-mir-126	0.0386295
MOCS3	hsa-mir-4793	0.0386285
PINX1	hsa-mir-5008	0.0386265
CD83	hsa-mir-3174	0.0386257
PPIF	hsa-mir-9-2	0.0386252
ZBTB20	hsa-mir-4660	0.0386248
BCL2L11	hsa-mir-30a	0.038624
SLC6A2	hsa-mir-4651	0.0386235
PAWR	hsa-mir-126	0.0386229
CPSF4	hsa-mir-7110	0.0386226
TCAF2	hsa-mir-21	0.0386219
USP19	hsa-mir-30a	0.0386216
ARMH1	hsa-mir-101-2	0.0386213
PTGR2	hsa-mir-1260b	0.0386211
SSUH2	hsa-mir-708	0.038621
HOXB3	hsa-mir-23b	0.0386208
ABTB2	hsa-mir-1307	0.0386204
CMTM7	hsa-mir-21	0.0386201
MFN2	hsa-mir-654	0.0386186
POLE2	hsa-mir-363	0.0386182
ZBBX	hsa-mir-600	0.0386177
HTRA1	hsa-mir-328	0.0386168
YWHAB	hsa-mir-512-2	0.0386157
GNAS	hsa-mir-3936	0.0386156
TXNDC16	hsa-mir-181d	0.0386156
ZNF496	hsa-mir-181c	0.0386123
GCC2	hsa-mir-4420	0.0386123
TMEM176B	hsa-mir-6726	0.0386111
C19orf38	hsa-mir-548d-2	0.0386107
CCDC125	hsa-mir-338	0.0386103
ZNF729	hsa-mir-6844	0.03861
SIRPB2	hsa-mir-6874	0.03861
CIPC	hsa-mir-199b	0.0386093
TYW3	hsa-mir-6842	0.038609
C6orf52	hsa-mir-671	0.0386082
FSCN2	hsa-mir-30e	0.0386078
ADH5	hsa-mir-301a	0.0386075
PITX2	hsa-mir-509-2	0.0386074
FAM120C	hsa-mir-505	0.0386058
QTRT2	hsa-mir-127	0.0386038
RWDD2B	hsa-mir-141	0.0386034
ZYX	hsa-mir-30c-1	0.0386015
ING2	hsa-mir-200a	0.0386006
UCN3	hsa-mir-4470	0.0386005
ORC6	hsa-let-7d	0.0385997
SERP2	hsa-mir-3936	0.0385995
FBXO11	hsa-mir-101-1	0.0385994
SUGP1	hsa-mir-3064	0.0385991
VSTM5	hsa-mir-1180	0.0385987
TMSB15B	hsa-mir-375	0.0385987
SCGB1D4	hsa-mir-4756	0.0385975
ZC3H18	hsa-mir-328	0.0385975
KCND3	hsa-mir-4723	0.0385967
IL1RAPL1	hsa-mir-193a	0.0385964
AKAP11	hsa-mir-217	0.0385958
TNFAIP6	hsa-mir-133a-1	0.0385945
TMEM170A	hsa-mir-432	0.0385937
ARRDC3	hsa-mir-1181	0.0385934
GLOD5	hsa-mir-101-1	0.0385933
ZC3HC1	hsa-mir-483	0.0385915
SIAH3	hsa-mir-574	0.0385908
ENTPD5	hsa-mir-4651	0.0385903
DNAJC25	hsa-mir-409	0.0385892
CCT4	hsa-mir-3617	0.0385891
PSPH	hsa-mir-337	0.0385887
BFSP2	hsa-mir-500a	0.0385875
KLK6	hsa-mir-194-1	0.0385871
FBXO34	hsa-mir-193a	0.038586
FAM174B	hsa-mir-29b-1	0.0385847
ULK2	hsa-mir-548f-1	0.0385834
NADK	hsa-mir-497	0.0385826
NBAS	hsa-mir-1249	0.0385821
CHMP1B	hsa-mir-149	0.038581
TANGO6	hsa-mir-6871	0.038581
TLR3	hsa-mir-433	0.0385809
CPM	hsa-mir-1256	0.0385805
FRMD7	hsa-mir-4525	0.0385801
SLC9B1	hsa-mir-3936	0.03858
ICOS	hsa-mir-1247	0.038578
GNAI3	hsa-mir-598	0.0385769
ST6GAL1	hsa-mir-23c	0.0385765
CCNK	hsa-mir-3936	0.0385749
ECE1	hsa-mir-6894	0.0385735
CCAR2	hsa-mir-24-2	0.0385733
PON3	hsa-mir-3610	0.0385733
CLUL1	hsa-mir-101-2	0.0385728
CSPP1	hsa-mir-3140	0.038571
SHC4	hsa-mir-218-1	0.0385709
FAM180B	hsa-mir-335	0.0385707
MFSD8	hsa-mir-576	0.0385704
MAML1	hsa-mir-340	0.0385699
ALDH3A2	hsa-mir-1180	0.0385699
CFAP70	hsa-mir-1256	0.0385675
PRR14L	hsa-mir-6821	0.0385672
GAS2L2	hsa-mir-3616	0.0385669
CNTNAP3	hsa-mir-181b-1	0.0385655
SAMD12	hsa-mir-18a	0.0385654
ZC2HC1A	hsa-mir-101-2	0.0385654
LMAN1	hsa-mir-1307	0.0385653
CRTAP	hsa-mir-539	0.0385652
SMG9	hsa-mir-328	0.038565
UBE2E3	hsa-mir-3622b	0.0385646
CHKA	hsa-let-7f-1	0.0385642
OTOP3	hsa-mir-4793	0.038563
SFTA2	hsa-mir-101-1	0.0385625
PTDSS1	hsa-mir-4435-1	0.0385614
IMPDH2	hsa-mir-3152	0.0385606
PCDHA10	hsa-mir-141	0.0385604
RAB5C	hsa-mir-331	0.0385598
PCNP	hsa-mir-146a	0.0385598
LGALS9B	hsa-mir-6508	0.0385589
WWOX	hsa-mir-4784	0.0385586
SOX5	hsa-mir-548aw	0.0385584
NPEPL1	hsa-mir-192	0.0385551
LRRC52	hsa-let-7a-1	0.038555
GPR63	hsa-mir-1247	0.0385546
ADAMTS13	hsa-mir-4482	0.0385543
WDR74	hsa-mir-320d-1	0.0385542
ARMC2	hsa-mir-6824	0.038554
MLLT3	hsa-mir-193a	0.0385537
SLC7A11	hsa-mir-381	0.0385517
RERG	hsa-mir-147b	0.0385515
TMTC1	hsa-mir-5002	0.0385512
FRAS1	hsa-mir-3617	0.0385502
CD7	hsa-mir-150	0.0385498
KCNAB1	hsa-mir-561	0.0385496
MTM1	hsa-mir-17	0.0385487
CUL4B	hsa-mir-320d-1	0.038547
STK11	hsa-mir-34a	0.0385455
SMYD5	hsa-mir-29a	0.0385443
TRMT10C	hsa-mir-5586	0.0385441
PATJ	hsa-mir-222	0.0385436
CACNA2D1	hsa-mir-140	0.0385429
TMEM87B	hsa-mir-181a-1	0.0385416
MRM3	hsa-mir-25	0.0385407
CCN6	hsa-mir-6824	0.0385404
RAD51	hsa-mir-641	0.0385403
CD72	hsa-mir-1245a	0.0385392
ZCWPW2	hsa-let-7a-1	0.0385388
E2F4	hsa-mir-217	0.0385388
GMPS	hsa-mir-3178	0.0385388
NUP62CL	hsa-mir-338	0.0385382
HTR1F	hsa-mir-4793	0.0385377
CTXN2	hsa-mir-205	0.0385373
ZYG11A	hsa-mir-1306	0.0385368
IDH3G	hsa-mir-95	0.0385363
TAB3	hsa-mir-4523	0.0385362
MAGEL2	hsa-mir-6821	0.0385357
ARHGEF9	hsa-mir-6728	0.0385351
ZBTB24	hsa-mir-4715	0.0385349
CHD9	hsa-mir-642a	0.0385341
PHLPP2	hsa-mir-4793	0.0385335
ECRG4	hsa-mir-486-2	0.0385333
IL5	hsa-mir-423	0.038533
RNF128	hsa-let-7a-1	0.0385318
FAM110A	hsa-mir-187	0.0385316
STX1B	hsa-mir-181a-1	0.0385305
ANKRD12	hsa-mir-6726	0.0385294
IRF2BP2	hsa-mir-155	0.0385291
EDA	hsa-mir-550a-3	0.038529
SIPA1L1	hsa-mir-6728	0.0385287
GOLGA1	hsa-mir-659	0.0385285
METTL17	hsa-mir-5694	0.0385283
DLX5	hsa-mir-340	0.0385277
RIPOR2	hsa-mir-5008	0.0385275
METTL22	hsa-mir-425	0.0385273
APOBEC2	hsa-mir-190a	0.038526
SLC4A7	hsa-mir-3176	0.0385255
GTPBP10	hsa-mir-339	0.0385254
GJB7	hsa-mir-9-2	0.0385249
ANO7	hsa-mir-181a-2	0.038523
FAM91A1	hsa-mir-2114	0.038522
HS6ST1	hsa-mir-3936	0.0385207
HELZ	hsa-mir-4523	0.0385206
SRRM4	hsa-mir-769	0.0385203
FAM83E	hsa-mir-301a	0.0385202
LAMTOR1	hsa-mir-3152	0.03852
SERTAD3	hsa-mir-330	0.0385186
ZNF746	hsa-mir-3622a	0.0385179
RDH11	hsa-mir-410	0.0385175
ITFG2	hsa-mir-3664	0.0385166
RNASEK	hsa-mir-548aw	0.0385163
AHDC1	hsa-mir-34a	0.0385163
PHF13	hsa-mir-92a-2	0.0385159
CITED4	hsa-mir-4326	0.0385152
IMP4	hsa-mir-3140	0.0385133
CLN3	hsa-mir-101-2	0.0385132
TCP11L1	hsa-mir-659	0.0385131
TCF4	hsa-mir-423	0.0385106
RPL17	hsa-mir-4723	0.0385103
RCSD1	hsa-mir-20b	0.0385099
MT-ND4L	hsa-mir-19b-1	0.0385098
HIPK3	hsa-let-7a-2	0.0385096
GP5	hsa-mir-320b-1	0.0385094
NADSYN1	hsa-mir-548k	0.0385084
VPS37B	hsa-mir-5582	0.0385081
RAB3A	hsa-mir-152	0.0385071
GDPD5	hsa-mir-451a	0.038507
RPL13A	hsa-mir-6726	0.0385069
KLHDC2	hsa-mir-193a	0.0385067
BUD31	hsa-mir-25	0.0385067
PRKN	hsa-mir-4758	0.0385059
TYRP1	hsa-let-7a-3	0.0385058
ALDH1L2	hsa-mir-301a	0.0385056
QRICH1	hsa-mir-425	0.0385052
LINC02203	hsa-mir-4651	0.0385051
MAP7D2	hsa-mir-1468	0.0385051
TGIF2	hsa-mir-141	0.0385049
FAM170A	hsa-mir-935	0.0385048
CERT1	hsa-mir-4748	0.0385046
H2AX	hsa-mir-324	0.0385041
PDE4C	hsa-mir-1237	0.0385033
CREB3L1	hsa-mir-1247	0.0385032
SOS1	hsa-mir-30c-2	0.0385029
FAM180A	hsa-mir-199a-2	0.0385016
HMGA2	hsa-mir-497	0.0385015
MAST4	hsa-mir-6780a	0.0385014
TAS2R3	hsa-mir-671	0.0385012
CT55	hsa-mir-4773-2	0.0385
PAIP2B	hsa-mir-582	0.0384998
PRCC	hsa-mir-145	0.038499
EML3	hsa-mir-615	0.0384968
TRABD2B	hsa-mir-7110	0.0384959
ZNRF1	hsa-mir-328	0.0384954
ATPAF2	hsa-mir-324	0.0384954
GAS2	hsa-mir-205	0.038495
ZKSCAN1	hsa-mir-25	0.0384949
GPR179	hsa-mir-193a	0.0384945
TMEM169	hsa-mir-642a	0.0384941
FKBP10	hsa-mir-548b	0.0384938
FUBP3	hsa-mir-185	0.0384936
BEX3	hsa-mir-379	0.0384924
KIF3A	hsa-mir-107	0.0384916
LMTK2	hsa-mir-339	0.0384915
HSD3B7	hsa-mir-99a	0.0384915
KLHL11	hsa-mir-381	0.0384904
TMX3	hsa-mir-505	0.0384903
TTC19	hsa-mir-744	0.0384897
FANCI	hsa-mir-96	0.0384889
ZNF385A	hsa-mir-181a-1	0.0384887
ZNF394	hsa-mir-25	0.0384885
TMEM248	hsa-mir-579	0.0384875
PGS1	hsa-mir-3617	0.0384849
VSTM4	hsa-mir-204	0.0384847
GIT1	hsa-mir-423	0.0384842
METTL11B	hsa-mir-4723	0.0384838
CDC34	hsa-mir-3936	0.038483
TDP2	hsa-mir-411	0.0384829
HEXIM1	hsa-mir-6726	0.0384826
GABPB1	hsa-mir-4701	0.0384826
SS18	hsa-mir-31	0.0384815
MUC13	hsa-mir-203a	0.0384795
HSH2D	hsa-mir-636	0.0384792
DNAJC28	hsa-mir-3191	0.038478
MR1	hsa-mir-25	0.0384754
GCKR	hsa-mir-4793	0.0384752
NCF1	hsa-mir-505	0.0384748
EMCN	hsa-mir-185	0.0384746
AUNIP	hsa-mir-4525	0.0384736
PDCD1	hsa-mir-150	0.0384728
POLR3B	hsa-mir-33b	0.0384727
TSR1	hsa-mir-22	0.0384705
HOXA7	hsa-mir-4723	0.0384688
NDUFA2	hsa-mir-146a	0.0384678
MLIP	hsa-mir-204	0.0384677
CHD3	hsa-mir-877	0.038467
PNISR	hsa-mir-196b	0.0384663
SUV39H2	hsa-mir-3622b	0.038466
ANAPC11	hsa-mir-4725	0.038466
PTPN6	hsa-mir-141	0.0384657
CDKL1	hsa-mir-616	0.0384656
KLF12	hsa-mir-6806	0.0384646
MBL2	hsa-let-7a-1	0.0384637
REXO5	hsa-mir-4725	0.0384635
MKNK1	hsa-mir-362	0.0384627
RPAP3	hsa-mir-21	0.0384625
NUDT11	hsa-mir-369	0.0384618
RHCE	hsa-mir-6508	0.0384614
CNKSR3	hsa-mir-3622b	0.0384603
ZBTB20	hsa-mir-4748	0.0384589
SOSTDC1	hsa-mir-5000	0.0384585
TFR2	hsa-mir-4793	0.0384582
IGFN1	hsa-mir-4728	0.0384577
NR3C1	hsa-mir-6762	0.0384575
DYRK1B	hsa-mir-148a	0.0384566
NFE2L1	hsa-mir-339	0.0384553
PGAP2	hsa-mir-1914	0.0384548
UBXN10	hsa-mir-3622b	0.0384546
CACUL1	hsa-mir-1307	0.0384528
GCDH	hsa-mir-26a-2	0.0384518
SP1	hsa-mir-5000	0.0384513
RAB6A	hsa-mir-556	0.0384509
MCM7	hsa-mir-25	0.0384508
HIPK3	hsa-let-7a-1	0.03845
CEP104	hsa-mir-200a	0.0384496
CNOT1	hsa-mir-5002	0.0384493
KISS1	hsa-mir-6892	0.0384489
CFAP58	hsa-mir-299	0.0384484
TXNDC2	hsa-mir-6503	0.0384473
PDE6A	hsa-mir-3942	0.038447
AXIN2	hsa-mir-6788	0.0384454
TG	hsa-mir-20a	0.0384451
ACOT6	hsa-mir-3140	0.0384438
ACTG2	hsa-mir-181d	0.0384433
